query,matched_text,bi_score,cross_score
TS Die Herkunft von 100% des Gesamtgewichts des servierten Fleisches und Fisches ist klar auf den Menükarten und/oder auf einer separaten Anzeige deklariert (gesetzliche Anforderung LIV Art. 5b). Das gilt auch für die Herkunft der Hauptbestandteile der Gerichte.,In der Gesamtheit überschreitet aber der jährli- che Rechnungsbetrag der Lieferungen von Fleischwaren den submissionsrechtlichen Grenzwert für eine öffentliche Ausschreibung (Anhang 2 der Interkantonalen Vereinbarung über das öffentliche Be- schaffungswesen [IVöB] vom 15.,0.39918190240859985,-5.133942
TS Die Herkunft von 100% des Gesamtgewichts des servierten Fleisches und Fisches ist klar auf den Menükarten und/oder auf einer separaten Anzeige deklariert (gesetzliche Anforderung LIV Art. 5b). Das gilt auch für die Herkunft der Hauptbestandteile der Gerichte.,Mit der vorliegenden Ausschreibung soll das wirtschaftlich günstigste und qualitativ beste und nach- haltigste Angebot für die Lieferungen von Fleischwaren ermittelt werden.,0.37019670009613037,-5.7951994
TS Die Herkunft von 100% des Gesamtgewichts des servierten Fleisches und Fisches ist klar auf den Menükarten und/oder auf einer separaten Anzeige deklariert (gesetzliche Anforderung LIV Art. 5b). Das gilt auch für die Herkunft der Hauptbestandteile der Gerichte.,Die detaillierte Leistungsumschreibung ergibt sich aus den Ausführungen im Kapitel 17 des vorliegenden Doku- mentes sowie dem Leistungsbeschrieb (Beilage 3).,0.4360118508338928,-5.808526
TS Die Herkunft von 100% des Gesamtgewichts des servierten Fleisches und Fisches ist klar auf den Menükarten und/oder auf einer separaten Anzeige deklariert (gesetzliche Anforderung LIV Art. 5b). Das gilt auch für die Herkunft der Hauptbestandteile der Gerichte.,"1 AUFTRAG Die Stadt Illnau-Effretikon, Abteilung Bildung beauftragt die evaluierte Unternehmung für eine Vertragsperiode von drei Jahren (bzw. für zwei weitere Jahre) mit der Herstellung einer ausgewogenen, abwechslungsreichen Mittagsverpflegung für Kinder und Primarschüler/innen sowie deren Betreuungspersonen in fünf städtischen Betreuungseinrichtungen sowie mit deren Anlieferung und den damit verbundenen Serviceleistungen.",0.36217159032821655,-6.3321905
"ZK Mindestens X% des Gesamtgewichtes der Produkte werden lose in wiederverwendbaren Behältern geliefert, zum Beispiel in IFCO-Kisten.","4.3.2 Gewichtung der Zuschlagskriterien Der Anforderungskatalog enthält folgendes Tabellenblatt ""Gewichtung"": A Preis pro Kriterium Summe A.1 Gesamtpreis 500 Punkte Total Preis  500 Punkte 50% B Qualität B.1 Beanstandungen Lebensmittelinspektorat 100 Punkte B.2 Einhaltung Tierschutzstandard 100 Punkte B.3 ISO-Zertifikation 50 Punkte Total Qualität  250 Punkte 25% C Nachhaltigkeit C.1 Beurteilung / Zertifikat 50 Punkte Total Nachhaltigkeit  50 Punkte 5% D Referenzen D.1 Bewertung Referenzauskünfte 200 Punkte Total Referenzen  200 Punkte 20% Total Bewertung Angebot   100%",0.4495007395744324,0.50244683
"ZK Mindestens X% des Gesamtgewichtes der Produkte werden lose in wiederverwendbaren Behältern geliefert, zum Beispiel in IFCO-Kisten.",6/14 4. Unternehmen (Gewichtung 25%) Anforderung Bewertung Gewichtung Standort der Produktion 10% a. Biel a) 5P b.,0.48750102519989014,0.09055324
"ZK Mindestens X% des Gesamtgewichtes der Produkte werden lose in wiederverwendbaren Behältern geliefert, zum Beispiel in IFCO-Kisten.",Bei einer begründeten und ausgewiesenen Kostensteigerung kann über das Kalenderjahr gerechnet um maximal 20% vom offerierten Bruttopreis pro Lebensmittel abgewichen werden.,0.44299572706222534,-1.8248707
"ZK Mindestens X% des Gesamtgewichtes der Produkte werden lose in wiederverwendbaren Behältern geliefert, zum Beispiel in IFCO-Kisten.",Bezeichnen Sie bei jeder Menükomponente die ein- Rankings die gekaufte Qualität in Bezug auf alle Vorgaben des Kapitels 7.1a-r Punkte vergeben 2. Bestellung/Lieferung (Gewichtung 10%) Anforderung Bewertung Gewichtung Stellen,0.4814417064189911,-3.0082555
"ZK Mindestens X% des Gesamtgewichtes der Produkte werden lose in wiederverwendbaren Behältern geliefert, zum Beispiel in IFCO-Kisten.",Sie verwenden Milch und Milchprodukte zu 90% (gemessen an den Kosten) aus Schweizer Produktion in der Qualität «Bio».,0.44157874584198,-3.4649432
"ZK Mindestens X% des Gesamtgewichtes der Produkte werden lose in wiederverwendbaren Behältern geliefert, zum Beispiel in IFCO-Kisten.",Mittels einer zentralen Produktion werden reglementkonform die Mittagsmahlzeiten wie auch zum Teil die Zwischenmahlzeiten produziert und an die Tagesschulen und Kitas ausgeliefert.,0.4305829107761383,-4.1778245
"ZK Mindestens X% des Gesamtgewichtes der Produkte werden lose in wiederverwendbaren Behältern geliefert, zum Beispiel in IFCO-Kisten.",Zweck des Dokuments Die Ausschreibungsunterlagen bilden in ihrer Gesamtheit die Grundlage für die Evaluation des Vertragspartners.,0.4147787094116211,-4.5671844
"ZK Mindestens X% des Gesamtgewichtes der Produkte werden lose in wiederverwendbaren Behältern geliefert, zum Beispiel in IFCO-Kisten.",Deshalb müssen Lebensmittel auch extern ein- gekauft werden.,0.4468540847301483,-5.967087
"ZK Mindestens X% des Gesamtgewichtes der Produkte werden lose in wiederverwendbaren Behältern geliefert, zum Beispiel in IFCO-Kisten.",Direkte Agglomeration plus 25km c) 2P Geben Sie uns Einblick in Ihre Firmenwerte und - leitbilder Die Jury wird 5% aufgrund eines Rankings die Punkte verge- ben Wie viel des aktuellen Küchenpersonal aus den Tagesschulen und Kitas können Sie in 1 Punkt pro 100 5% Stellenprozente.,0.4376482367515564,-6.195565
"ZK Mindestens X% des Gesamtgewichtes der Produkte werden lose in wiederverwendbaren Behältern geliefert, zum Beispiel in IFCO-Kisten.",3 Nachhaltigkeit - Regionale und saisonale Produkte - Minimierung von Foodwaste - Nachhaltige Verpackung / Gebinde,0.43991363048553467,-6.8267136
TS Die Eiweissquellen sind vielfältig und entsprechen den von der Schweizerischen Gesellschaft für Ernährung vorgegebenen Mengen.,Gemäss Beschluss des Stadtrats am 12.10.2016 muss die Qualität der Ernährung an den Bieler Tagesschulen und Kitas neu entsprechend dem Reglement «Gesunde Ernährung» sichergestellt werden (Siehe Reglement im Anhang).,0.45982295274734497,-2.156371
TS Die Eiweissquellen sind vielfältig und entsprechen den von der Schweizerischen Gesellschaft für Ernährung vorgegebenen Mengen.,"Die angerufenen Beweismittel sind genau zu bezeichnen und, soweit möglich, bei- zulegen.",0.474959135055542,-2.3547897
TS Die Eiweissquellen sind vielfältig und entsprechen den von der Schweizerischen Gesellschaft für Ernährung vorgegebenen Mengen.,"Sämtliche offerierten Preise sind in Schweizer Franken (CHF) und als Nettopreise, das heisst inklusive allfälliger Rabatte und Skonti anzugeben beziehungsweise zu offerieren.",0.4392617344856262,-2.7491078
TS Die Eiweissquellen sind vielfältig und entsprechen den von der Schweizerischen Gesellschaft für Ernährung vorgegebenen Mengen.,8 GERICHTSSTAND Das Schweizer Recht ist sowohl auf das Verfahren als auch auf den abzuschliessenden Vertrag anwendbar.,0.5824321508407593,-3.1314
TS Die Eiweissquellen sind vielfältig und entsprechen den von der Schweizerischen Gesellschaft für Ernährung vorgegebenen Mengen.,Verstösse gegen die Geheimhaltungs- beziehungsweise gegen die Vertraulichkeitsverpflichtung führen zum Ausschluss vom Verfahren.,0.481023371219635,-4.4784365
TS Die Eiweissquellen sind vielfältig und entsprechen den von der Schweizerischen Gesellschaft für Ernährung vorgegebenen Mengen.,"Mai 2006 (SAR 253.020), § 16 des Einführungsgesetzes zur Schweizerischen Strafprozessordnung (EG StPO) vom 16.",0.44602590799331665,-5.0411253
TS Die Eiweissquellen sind vielfältig und entsprechen den von der Schweizerischen Gesellschaft für Ernährung vorgegebenen Mengen.,Alle Eignungskriterien sind zu erfüllen.,0.43754929304122925,-5.2887115
TS Die Eiweissquellen sind vielfältig und entsprechen den von der Schweizerischen Gesellschaft für Ernährung vorgegebenen Mengen.,BSG 731.21) Wichtig Die Implementierung des Reglements «Gesunde Ernährung an den Bieler Betreuungsstrukturen» hat seinen Ursprung in einer städtischen Volksinitiative.,0.44252073764801025,-6.2767777
TS Die Eiweissquellen sind vielfältig und entsprechen den von der Schweizerischen Gesellschaft für Ernährung vorgegebenen Mengen.,"ebenfalls kann es sein, dass die Politik nochmals eine komplett neue Richtung für dieses Geschäft vorgibt.",0.48165446519851685,-6.397625
TS Die Eiweissquellen sind vielfältig und entsprechen den von der Schweizerischen Gesellschaft für Ernährung vorgegebenen Mengen.,Die angelieferte Verpflegung wird von einzelnen Betreuungseinrichtungen individuell mit Rohkost ergänzt.,0.4432445466518402,-7.015252
"TS Die Mehrheit der Gerichte entspricht folgender Aufteilung: 2/5 Gemüse, 2/5 stärkehaltige und 1/5 eiweisshaltige Lebensmittel.","Er haftet für Personen- und Sachschäden bis zu einer Höhe von maximal CHF 5 Mio. und für reine Vermögensschäden bis zu einer Höhe von CHF 1 Mio. 18 von 18 ID Schlagwort Beschreibung VEP_11  Haftpflichtversi cherung Der Anbieter erbringt vor Unterzeichnung des Vertrags den Nachweis einer risikogerechten Haftpflichtversicherung für die Vertragsdauer, da er für im Zusammenhang mit den vom Besteller übertragenen öffentlichen Aufgaben gemäss § 1 Abs. 2 Haftungsgesetz (HG) vom",0.39846086502075195,-4.8974357
"TS Die Mehrheit der Gerichte entspricht folgender Aufteilung: 2/5 Gemüse, 2/5 stärkehaltige und 1/5 eiweisshaltige Lebensmittel.",Gerichtsstand ist Illnau-Effretikon.,0.4219772219657898,-6.36059
"TS Die Mehrheit der Gerichte entspricht folgender Aufteilung: 2/5 Gemüse, 2/5 stärkehaltige und 1/5 eiweisshaltige Lebensmittel.",Die Hauptgerichte gestalten Sie:,0.38747140765190125,-6.5030193
"TS Die Mehrheit der Gerichte entspricht folgender Aufteilung: 2/5 Gemüse, 2/5 stärkehaltige und 1/5 eiweisshaltige Lebensmittel.","Max. 5 Punkte 5. Ausführungsfrist (Gewichtung 5%) Anforderung Bewertung Gewichtung Geben Sie uns an, nach wieviel Monaten, nach Erhalt des Zuschlags des Auftrags, Die kürzeste 5% Dauer erhält 5 Sie die ersten Mahlzeiten liefern können.",0.38149958848953247,-6.587656
"TS Die Mehrheit der Gerichte entspricht folgender Aufteilung: 2/5 Gemüse, 2/5 stärkehaltige und 1/5 eiweisshaltige Lebensmittel.","Beispiel Geplante Infrastruktur Aussenstandort (Änderungen vorbehalten) Standort TS, Madretsch, Galeerweg 8, 2503 Biel Kombisteamer, bau, 10 x 1/1 Tiefkühler, bau untertisch Kühlschrank, bau, GN 1/1 Spülmaschine, ertisch Standort 3 n 7 n 0 n 3 nt 0 ei 0 Ei 1 ei 1 u Tagesschule 1 1 1 1 Madretsch s s m ose n chlu Artikel Bild Masse Trinkwasser kalt Trinkwasser war Kaltwasser 0°fH Kaltwasser Osm Ablauf Zu beachten Spannung KW Typ - Steckdose Direkter Netzans 03 B 600 x 56 Ablauf 3NAC 10.5 CEE16 H 1250 Fest- 400v Kombisteamer T 750 anschluss, 50HZ einbau siphoniert, 10 x 1/1 GN Rohr- belüfter 07 B 600 1NAC 0.017 T13 H 820-880 230v Tiefkühler T 550 50HZ einbau untertisch 10 B 600 1NAC 0.95 T13 H 2100 230v Kühlschrank T 750 50HZ einbau GN 1/1 13 B 600 x 56 Ablauf 3NAC 7.9 CEE16 H 810-845 siphoniert 400v Spülmaschine T 620 50HZ untertisch 12/14 4.",0.4113091230392456,-6.952845
"TS Die Mehrheit der Gerichte entspricht folgender Aufteilung: 2/5 Gemüse, 2/5 stärkehaltige und 1/5 eiweisshaltige Lebensmittel.","Je nach Entscheid kann es sein, dass die 5 Standorte, die aktuell über eine eigene Produktionsküche verfügen, als Übergangslösung weiterhin für sich selbst kochen.",0.37736237049102783,-7.0989075
"TS Die Mehrheit der Gerichte entspricht folgender Aufteilung: 2/5 Gemüse, 2/5 stärkehaltige und 1/5 eiweisshaltige Lebensmittel.",Ak- zeptiert werden Anpassungen aufgrund der Jahresteuerung gemäss Bundesamt für Statistik jeweils per 1.,0.3735502362251282,-7.3946867
"TS Die Mehrheit der Gerichte entspricht folgender Aufteilung: 2/5 Gemüse, 2/5 stärkehaltige und 1/5 eiweisshaltige Lebensmittel.",Es gelten keine Gerichtsferien.,0.41263318061828613,-7.934797
"TS Die Mehrheit der Gerichte entspricht folgender Aufteilung: 2/5 Gemüse, 2/5 stärkehaltige und 1/5 eiweisshaltige Lebensmittel.","2 EIGNUNGSPRÜFUNG Angebote können ohne weitere Prüfung vom Verfahren ausgeschlossen werden, wenn die Eignungskriterien gemäss 10. nicht erfüllt sind.",0.421589732170105,-8.141801
"TS Die Mehrheit der Gerichte entspricht folgender Aufteilung: 2/5 Gemüse, 2/5 stärkehaltige und 1/5 eiweisshaltige Lebensmittel.","90% der Lieferung (gemessen in kg) erfolgt in Mehrweggebinde, aktuell ½-GN-Schalen.",0.41289427876472473,-8.179264
TS Leitungswasser ist gratis und leicht verfügbar zum Zeitpunkt des Essendienstes oder im Speisesaal.,"VEP_12  Geheimhal- tung Der Anbieter ist verpflichtet, sämtliche nicht öffentlich zugänglichen Informationen (insbesondere Kenntnisse über die Abläufe und Verhältnisse) aus dem Bereich des Leistungsbezügers geheim zu halten.",0.42443209886550903,0.7860743
TS Leitungswasser ist gratis und leicht verfügbar zum Zeitpunkt des Essendienstes oder im Speisesaal.,"13 Nachweis der Leistungsfähigkeit Die Vergabestelle kann von den Anbietenden zukünftig jederzeit den Nachweis ihrer finanziellen, wirtschaftlichen, personellen und fachlichen Leistungsfähigkeit einfordern.",0.41275596618652344,-0.8285489
TS Leitungswasser ist gratis und leicht verfügbar zum Zeitpunkt des Essendienstes oder im Speisesaal.,"TEILNAHMEVORAUSSETZUNGEN Es werden nur Angebote bewertet, welche die zwingenden Anforderungen in formeller sowie in materieller Hinsicht gemäss Leistungsbeschreibung Kapitel 17, des vorliegenden Dokuments und des Dokuments «Leis- tungsbeschrieb», Beilage 3, erfüllen.",0.5154228210449219,-1.4368749
TS Leitungswasser ist gratis und leicht verfügbar zum Zeitpunkt des Essendienstes oder im Speisesaal.,Vertragseckpunkte Nach Rechtskraft des Zuschlags wird mit dem ausgewählten Anbieter ein schriftlicher Vertrag betreffend die Erbringung der ausgeschriebenen Dienstleistung zu den offerierten Konditionen abgeschlossen.,0.4257811903953552,-2.071108
TS Leitungswasser ist gratis und leicht verfügbar zum Zeitpunkt des Essendienstes oder im Speisesaal.,"AUSSCHLUSS VOM VERFAHREN Die Vergabestelle schliesst Anbietende aus einem laufenden Vergabeverfahren aus, wenn sie die Voraussetzun- gen gemäss § 4a Gesetz über den Beitritt zur revidierten Interkantonalen Vereinbarung über das öffentliche Beschaffungswesen (Beitrittsgesetz IVöB, LS 720.1) für die Teilnahme am Verfahren nicht oder nicht mehr er- füllen oder wenn sie den rechtskonformen Ablauf des Vergabeverfahrens durch ihr Verhalten beeinträchtigen.",0.4108237028121948,-2.8918738
TS Leitungswasser ist gratis und leicht verfügbar zum Zeitpunkt des Essendienstes oder im Speisesaal.,"Dies unabhängig davon, ob solche Informationen unmittelbar aufgrund der Vertragserfüllung oder bloss bei Gelegenheit der Vertragserfüllung (beispielsweise nur schon aufgrund des Aufenthalts in den Räumlichkeiten des Leistungsbezügers) erlangt werden.",0.42082804441452026,-3.7729912
TS Leitungswasser ist gratis und leicht verfügbar zum Zeitpunkt des Essendienstes oder im Speisesaal.,Die detaillierte Leistungsumschreibung ergibt sich aus den Ausführungen im Kapitel 17 des vorliegenden Doku- mentes sowie dem Leistungsbeschrieb (Beilage 3).,0.5747981071472168,-5.018627
TS Leitungswasser ist gratis und leicht verfügbar zum Zeitpunkt des Essendienstes oder im Speisesaal.,"VEP_8  Beizug Dritte zur Leistungserbri ngung Der Anbieter zieht nur Lieferanten bei, die die Bestimmungen des Submissionsdekrets einhalten und die vergaberechtlichen Grundvoraussetzungen erfüllen.",0.4462515115737915,-5.513831
TS Leitungswasser ist gratis und leicht verfügbar zum Zeitpunkt des Essendienstes oder im Speisesaal.,"Für den Auftrag ausreichende Leistungsfähigkeit in fachlicher, finanzieller, technischer, organisatorischer und personeller Hinsicht.",0.45061787962913513,-5.542944
TS Leitungswasser ist gratis und leicht verfügbar zum Zeitpunkt des Essendienstes oder im Speisesaal.,"Dabei prüft die Vergabestelle, ob Anbietende aus insbesondere formalen Gründen (zum Beispiel fehlende Unterschrift, unvollständiges Angebot) oder wegen Nichterfüllung der Eignungskriterien unter Ziff. 7.4.2 vom Verfahren auszuschliessen sind.",0.4338705837726593,-5.6581163
TS Die verwendeten Fette haben einen guten Nährwert (wie zum Beispiel Raps- und Olivenöl) und entsprechen den von der Schweizerischen Gesellschaft für Ernährung vorgegebenen Mengen.,Detaillierte Angaben zu den Nährwerten der Lebensmittel.,0.4206050634384155,-3.9684029
TS Die verwendeten Fette haben einen guten Nährwert (wie zum Beispiel Raps- und Olivenöl) und entsprechen den von der Schweizerischen Gesellschaft für Ernährung vorgegebenen Mengen.,"In diesem Kapitel werden nachfolgend die allgemeinen Vorgaben der Ausschreibung wie beispielsweise die Verfahrensgrundsätze, der Terminplan der Submission oder die Anforderungen an die Offerte beschrieben.",0.38961413502693176,-4.931278
TS Die verwendeten Fette haben einen guten Nährwert (wie zum Beispiel Raps- und Olivenöl) und entsprechen den von der Schweizerischen Gesellschaft für Ernährung vorgegebenen Mengen.,Vorbehalten bleiben die nach dem Zuschlag zu veröffentlichenden Mitteilungen und die den nicht berücksichtigten Anbietenden zwingend zu erteilenden Auskünfte (Art. 49 Abs. 3 IVöB).,0.412623792886734,-5.5333786
TS Die verwendeten Fette haben einen guten Nährwert (wie zum Beispiel Raps- und Olivenöl) und entsprechen den von der Schweizerischen Gesellschaft für Ernährung vorgegebenen Mengen.,"Die Ergänzungseinkäufe beinhalten primär ergän- zende Lebensmittel zur warmen Mittagsverpflegung wie beispielweise Gemüse für Rohkost, Salat und Menage [Ketchup, Senf]).",0.3811269998550415,-5.727777
